,Unnamed: 0.1,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
990,990,990,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-15.png,mid_journey,2,1,1,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94628143310547, 'left': 369, 'top': 247, 'width': 98, 'height': 88, 'gender': {'gender': 'Male', 'confidence': 75.84574127197266}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.9825668334961, 'left': 284, 'top': 467, 'width': 73, 'height': 76, 'gender': {'gender': 'Female', 'confidence': 99.99867248535156}, 'age': {'minimum': 4, 'maximum': 10}}], 'date': '2023-06-28T19:55:41.000244', 'order': 1687982141}}"
991,991,991,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-5.jpg,mid_journey,3,3,0,2,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.86258697509766, 'left': 454, 'top': 189, 'width': 75, 'height': 71, 'gender': {'gender': 'Female', 'confidence': 99.9597396850586}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.98543548583984, 'left': 526, 'top': 460, 'width': 61, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 99.9955062866211}, 'age': {'minimum': 1, 'maximum': 7}}, {'confidence': 99.95660400390625, 'left': 131, 'top': 330, 'width': 42, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 94.84999084472656}, 'age': {'minimum': 4, 'maximum': 10}}], 'date': '2023-06-28T19:55:42.547188', 'order': 1687982142}}"
992,992,992,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-109.png,mid_journey,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94304656982422, 'left': 386, 'top': 155, 'width': 99, 'height': 106, 'gender': {'gender': 'Female', 'confidence': 99.99180603027344}, 'age': {'minimum': 18, 'maximum': 26}}, {'confidence': 99.90617370605469, 'left': 815, 'top': 173, 'width': 63, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 93.87164306640625}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-06-28T19:55:43.905724', 'order': 1687982143}}"
993,993,993,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-73.png,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.86731719970703, 'left': 362, 'top': 163, 'width': 102, 'height': 114, 'gender': {'gender': 'Female', 'confidence': 99.99496459960938}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.99124145507812, 'left': 603, 'top': 487, 'width': 90, 'height': 89, 'gender': {'gender': 'Female', 'confidence': 98.04470825195312}, 'age': {'minimum': 1, 'maximum': 7}}], 'date': '2023-06-28T19:55:45.527827', 'order': 1687982145}}"
994,994,994,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-11.jpg,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.90813446044922, 'left': 452, 'top': 126, 'width': 113, 'height': 83, 'gender': {'gender': 'Female', 'confidence': 99.990478515625}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.95413208007812, 'left': 630, 'top': 425, 'width': 63, 'height': 87, 'gender': {'gender': 'Female', 'confidence': 99.97725677490234}, 'age': {'minimum': 2, 'maximum': 8}}], 'date': '2023-06-28T19:55:46.697296', 'order': 1687982146}}"
995,995,995,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-110.png,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.99404907226562, 'left': 398, 'top': 213, 'width': 93, 'height': 84, 'gender': {'gender': 'Female', 'confidence': 99.954833984375}, 'age': {'minimum': 18, 'maximum': 26}}, {'confidence': 99.9719467163086, 'left': 332, 'top': 475, 'width': 60, 'height': 72, 'gender': {'gender': 'Female', 'confidence': 99.99510955810547}, 'age': {'minimum': 7, 'maximum': 17}}], 'date': '2023-06-28T19:55:48.413677', 'order': 1687982148}}"
996,996,996,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-102.png,mid_journey,3,3,0,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.99311065673828, 'left': 333, 'top': 175, 'width': 90, 'height': 77, 'gender': {'gender': 'Female', 'confidence': 93.64288330078125}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.89649200439453, 'left': 271, 'top': 400, 'width': 54, 'height': 76, 'gender': {'gender': 'Female', 'confidence': 99.45671844482422}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.98500061035156, 'left': 633, 'top': 425, 'width': 46, 'height': 64, 'gender': {'gender': 'Female', 'confidence': 99.95211029052734}, 'age': {'minimum': 2, 'maximum': 8}}], 'date': '2023-06-28T19:55:49.755291', 'order': 1687982149}}"
997,997,997,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-111.png,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95244598388672, 'left': 439, 'top': 180, 'width': 94, 'height': 68, 'gender': {'gender': 'Female', 'confidence': 99.98008728027344}, 'age': {'minimum': 16, 'maximum': 24}}, {'confidence': 99.9183120727539, 'left': 248, 'top': 497, 'width': 47, 'height': 58, 'gender': {'gender': 'Female', 'confidence': 99.98890686035156}, 'age': {'minimum': 2, 'maximum': 8}}], 'date': '2023-06-28T19:55:51.181396', 'order': 1687982151}}"
998,998,998,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-99.png,mid_journey,4,3,1,3,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95930480957031, 'left': 538, 'top': 104, 'width': 70, 'height': 83, 'gender': {'gender': 'Male', 'confidence': 89.55982971191406}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.99171447753906, 'left': 620, 'top': 621, 'width': 66, 'height': 73, 'gender': {'gender': 'Female', 'confidence': 99.96753692626953}, 'age': {'minimum': 6, 'maximum': 14}}, {'confidence': 99.99701690673828, 'left': 751, 'top': 379, 'width': 58, 'height': 58, 'gender': {'gender': 'Female', 'confidence': 97.14984130859375}, 'age': {'minimum': 6, 'maximum': 12}}, {'confidence': 99.46468353271484, 'left': 425, 'top': 321, 'width': 49, 'height': 58, 'gender': {'gender': 'Female', 'confidence': 80.99307250976562}, 'age': {'minimum': 2, 'maximum': 8}}], 'date': '2023-06-28T19:55:52.580990', 'order': 1687982152}}"
999,999,999,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-116.png,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97186279296875, 'left': 456, 'top': 207, 'width': 75, 'height': 61, 'gender': {'gender': 'Female', 'confidence': 76.7173843383789}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.97750854492188, 'left': 289, 'top': 485, 'width': 66, 'height': 54, 'gender': {'gender': 'Female', 'confidence': 99.5890884399414}, 'age': {'minimum': 6, 'maximum': 14}}], 'date': '2023-06-28T19:55:53.793494', 'order': 1687982153}}"
1000,1000,1000,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-6.jpg,mid_journey,3,3,0,3,0,0,"{'status': 200, 'data': {'detections': [{'confidence': 91.7108154296875, 'left': 468, 'top': 290, 'width': 82, 'height': 64, 'gender': {'gender': 'Female', 'confidence': 99.98834991455078}, 'age': {'minimum': 4, 'maximum': 10}}, {'confidence': 99.96194458007812, 'left': 351, 'top': 542, 'width': 63, 'height': 61, 'gender': {'gender': 'Female', 'confidence': 99.95032501220703}, 'age': {'minimum': 6, 'maximum': 12}}, {'confidence': 98.5721435546875, 'left': 132, 'top': 690, 'width': 48, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 99.98301696777344}, 'age': {'minimum': 6, 'maximum': 16}}], 'date': '2023-06-28T19:55:55.097657', 'order': 1687982155}}"
1001,1001,1001,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-67.png,mid_journey,4,4,0,3,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.96892547607422, 'left': 565, 'top': 395, 'width': 90, 'height': 101, 'gender': {'gender': 'Female', 'confidence': 99.97447967529297}, 'age': {'minimum': 16, 'maximum': 24}}, {'confidence': 99.98664855957031, 'left': 463, 'top': 577, 'width': 68, 'height': 77, 'gender': {'gender': 'Female', 'confidence': 99.9882583618164}, 'age': {'minimum': 4, 'maximum': 12}}, {'confidence': 99.87944030761719, 'left': 222, 'top': 385, 'width': 36, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 99.74514770507812}, 'age': {'minimum': 6, 'maximum': 16}}, {'confidence': 98.20870208740234, 'left': 311, 'top': 456, 'width': 34, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 54.66194152832031}, 'age': {'minimum': 6, 'maximum': 16}}], 'date': '2023-06-28T19:55:56.558084', 'order': 1687982156}}"
1002,1002,1002,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-114.png,mid_journey,3,3,0,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.921142578125, 'left': 590, 'top': 146, 'width': 70, 'height': 88, 'gender': {'gender': 'Female', 'confidence': 98.74475860595703}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.93866729736328, 'left': 347, 'top': 599, 'width': 63, 'height': 89, 'gender': {'gender': 'Female', 'confidence': 99.87987518310547}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.4453125, 'left': 457, 'top': 280, 'width': 51, 'height': 70, 'gender': {'gender': 'Female', 'confidence': 98.56355285644531}, 'age': {'minimum': 4, 'maximum': 12}}], 'date': '2023-06-28T19:55:58.012562', 'order': 1687982158}}"
1003,1003,1003,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-80.png,mid_journey,5,5,0,1,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.96475982666016, 'left': 469, 'top': 255, 'width': 76, 'height': 75, 'gender': {'gender': 'Female', 'confidence': 99.77668762207031}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.98971557617188, 'left': 755, 'top': 386, 'width': 65, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 62.81887435913086}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.97702026367188, 'left': 175, 'top': 670, 'width': 57, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 98.56109619140625}, 'age': {'minimum': 6, 'maximum': 16}}, {'confidence': 99.9490966796875, 'left': 269, 'top': 599, 'width': 56, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 96.44430541992188}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 98.72211456298828, 'left': 92, 'top': 557, 'width': 29, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 98.33364868164062}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:55:59.554184', 'order': 1687982159}}"
1004,1004,1004,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-98.png,mid_journey,3,2,1,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9470443725586, 'left': 395, 'top': 344, 'width': 84, 'height': 83, 'gender': {'gender': 'Female', 'confidence': 99.97294616699219}, 'age': {'minimum': 16, 'maximum': 24}}, {'confidence': 96.3597640991211, 'left': 811, 'top': 566, 'width': 47, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.42750549316406}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.55768585205078, 'left': 730, 'top': 623, 'width': 43, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 92.74629974365234}, 'age': {'minimum': 9, 'maximum': 17}}], 'date': '2023-06-28T19:56:01.105002', 'order': 1687982161}}"
1005,1005,1005,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-52.png,mid_journey,5,5,0,2,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91065979003906, 'left': 519, 'top': 95, 'width': 91, 'height': 83, 'gender': {'gender': 'Female', 'confidence': 99.96791076660156}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.95915222167969, 'left': 794, 'top': 433, 'width': 62, 'height': 76, 'gender': {'gender': 'Female', 'confidence': 99.95347595214844}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.87127685546875, 'left': 689, 'top': 446, 'width': 51, 'height': 78, 'gender': {'gender': 'Female', 'confidence': 99.84368133544922}, 'age': {'minimum': 13, 'maximum': 21}}, {'confidence': 99.94766235351562, 'left': 326, 'top': 525, 'width': 52, 'height': 66, 'gender': {'gender': 'Female', 'confidence': 99.855224609375}, 'age': {'minimum': 2, 'maximum': 8}}, {'confidence': 99.9619140625, 'left': 656, 'top': 586, 'width': 48, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 99.9989013671875}, 'age': {'minimum': 2, 'maximum': 8}}], 'date': '2023-06-28T19:56:02.481130', 'order': 1687982162}}"
1006,1006,1006,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-54.png,mid_journey,3,3,0,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9871826171875, 'left': 409, 'top': 329, 'width': 99, 'height': 90, 'gender': {'gender': 'Female', 'confidence': 99.99380493164062}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.96465301513672, 'left': 632, 'top': 474, 'width': 72, 'height': 86, 'gender': {'gender': 'Female', 'confidence': 99.94342041015625}, 'age': {'minimum': 4, 'maximum': 12}}, {'confidence': 99.91167449951172, 'left': 268, 'top': 606, 'width': 70, 'height': 74, 'gender': {'gender': 'Female', 'confidence': 99.99915313720703}, 'age': {'minimum': 13, 'maximum': 21}}], 'date': '2023-06-28T19:56:03.794977', 'order': 1687982163}}"
1007,1007,1007,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-27.png,mid_journey,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.98429107666016, 'left': 432, 'top': 203, 'width': 117, 'height': 104, 'gender': {'gender': 'Female', 'confidence': 99.9410171508789}, 'age': {'minimum': 18, 'maximum': 26}}, {'confidence': 99.42488861083984, 'left': 706, 'top': 539, 'width': 79, 'height': 77, 'gender': {'gender': 'Female', 'confidence': 99.99641418457031}, 'age': {'minimum': 16, 'maximum': 22}}], 'date': '2023-06-28T19:56:05.167735', 'order': 1687982165}}"
1008,1008,1008,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-96.png,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94815826416016, 'left': 527, 'top': 210, 'width': 101, 'height': 102, 'gender': {'gender': 'Female', 'confidence': 99.97322082519531}, 'age': {'minimum': 16, 'maximum': 24}}, {'confidence': 99.97364807128906, 'left': 318, 'top': 446, 'width': 79, 'height': 75, 'gender': {'gender': 'Female', 'confidence': 99.96650695800781}, 'age': {'minimum': 1, 'maximum': 7}}], 'date': '2023-06-28T19:56:06.817092', 'order': 1687982166}}"
1009,1009,1009,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-45.png,mid_journey,4,4,0,2,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.87859344482422, 'left': 477, 'top': 201, 'width': 76, 'height': 90, 'gender': {'gender': 'Female', 'confidence': 99.94075012207031}, 'age': {'minimum': 9, 'maximum': 17}}, {'confidence': 99.94146728515625, 'left': 722, 'top': 498, 'width': 60, 'height': 70, 'gender': {'gender': 'Female', 'confidence': 99.78878784179688}, 'age': {'minimum': 6, 'maximum': 14}}, {'confidence': 99.97754669189453, 'left': 844, 'top': 641, 'width': 58, 'height': 72, 'gender': {'gender': 'Female', 'confidence': 97.41478729248047}, 'age': {'minimum': 16, 'maximum': 22}}, {'confidence': 99.9083251953125, 'left': 763, 'top': 297, 'width': 60, 'height': 67, 'gender': {'gender': 'Female', 'confidence': 99.79137420654297}, 'age': {'minimum': 12, 'maximum': 20}}], 'date': '2023-06-28T19:56:08.292493', 'order': 1687982168}}"
1010,1010,1010,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-10.jpg,mid_journey,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9585952758789, 'left': 430, 'top': 337, 'width': 63, 'height': 70, 'gender': {'gender': 'Female', 'confidence': 99.94783020019531}, 'age': {'minimum': 13, 'maximum': 21}}, {'confidence': 99.96562194824219, 'left': 305, 'top': 577, 'width': 35, 'height': 57, 'gender': {'gender': 'Female', 'confidence': 99.90347290039062}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.92317962646484, 'left': 132, 'top': 538, 'width': 38, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 88.33848571777344}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-06-28T19:56:09.663439', 'order': 1687982169}}"
1011,1011,1011,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-90.png,mid_journey,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.60420989990234, 'left': 444, 'top': 307, 'width': 81, 'height': 87, 'gender': {'gender': 'Female', 'confidence': 99.55963134765625}, 'age': {'minimum': 18, 'maximum': 26}}, {'confidence': 99.80516052246094, 'left': 653, 'top': 595, 'width': 46, 'height': 72, 'gender': {'gender': 'Female', 'confidence': 66.38323211669922}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.8726577758789, 'left': 810, 'top': 241, 'width': 46, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.49485778808594}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-06-28T19:56:11.288595', 'order': 1687982171}}"
1012,1012,1012,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-18.png,mid_journey,3,3,0,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.96513366699219, 'left': 450, 'top': 328, 'width': 102, 'height': 95, 'gender': {'gender': 'Female', 'confidence': 99.99481201171875}, 'age': {'minimum': 13, 'maximum': 21}}, {'confidence': 99.92926025390625, 'left': 132, 'top': 531, 'width': 78, 'height': 77, 'gender': {'gender': 'Female', 'confidence': 99.98945617675781}, 'age': {'minimum': 2, 'maximum': 8}}, {'confidence': 98.79464721679688, 'left': 663, 'top': 552, 'width': 45, 'height': 86, 'gender': {'gender': 'Female', 'confidence': 84.32080078125}, 'age': {'minimum': 14, 'maximum': 22}}], 'date': '2023-06-28T19:56:12.697263', 'order': 1687982172}}"
1013,1013,1013,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-37.png,mid_journey,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.89868927001953, 'left': 501, 'top': 271, 'width': 118, 'height': 115, 'gender': {'gender': 'Female', 'confidence': 99.86455535888672}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.91616821289062, 'left': 795, 'top': 469, 'width': 80, 'height': 96, 'gender': {'gender': 'Female', 'confidence': 99.9895248413086}, 'age': {'minimum': 7, 'maximum': 17}}], 'date': '2023-06-28T19:56:13.996734', 'order': 1687982173}}"
1014,1014,1014,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-86.png,mid_journey,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91960144042969, 'left': 450, 'top': 130, 'width': 84, 'height': 95, 'gender': {'gender': 'Female', 'confidence': 99.9852523803711}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-06-28T19:56:15.637699', 'order': 1687982175}}"
1015,1015,1015,https://ik.imagekit.io/seeingthewords/data/mid_journey/prompt_4/MJ-DISCORD-P4-74.png,mid_journey,4,4,0,2,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.99071502685547, 'left': 463, 'top': 320, 'width': 61, 'height': 65, 'gender': {'gender': 'Female', 'confidence': 99.98174285888672}, 'age': {'minimum': 13, 'maximum': 21}}, {'confidence': 99.92596435546875, 'left': 804, 'top': 411, 'width': 60, 'height': 65, 'gender': {'gender': 'Female', 'confidence': 98.35035705566406}, 'age': {'minimum': 6, 'maximum': 14}}, {'confidence': 99.97865295410156, 'left': 180, 'top': 530, 'width': 53, 'height': 69, 'gender': {'gender': 'Female', 'confidence': 99.97775268554688}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.99427795410156, 'left': 294, 'top': 355, 'width': 48, 'height': 56, 'gender': {'gender': 'Female', 'confidence': 99.99549102783203}, 'age': {'minimum': 6, 'maximum': 14}}], 'date': '2023-06-28T19:56:17.070117', 'order': 1687982177}}"
